cw_id	cw	deprel	distance	head	id	lemma	path	pos	position	rep_path	same_sentence	side	steps	target_lemma	token_id	word
geldig/adj/de_morgen_20041113_01_19/447/L7	land/noun	obj1	8	24	26	land	blijf->[predc:#T,su:reden->app:reden->mod:die->body:ben->vc:bevestig->mod:door->obj1:arrest->mod:van->obj1:rechtbank->mod:in->obj1:land]	noun	L7	blijf->[predc:#T,su:reden->app:reden->mod:die->body:ben->vc:bevestig->mod:door->obj1:arrest->mod:van->obj1:rechtbank->mod:in->obj1:Cw]	True	L	12	geldig	geldig/adj/de_morgen_20041113_01_19/447	land
geldig/adj/de_morgen_20041113_01_19/447/L8	dit/det	det	9	26	25	dit	blijf->[predc:#T,su:reden->app:reden->mod:die->body:ben->vc:bevestig->mod:door->obj1:arrest->mod:van->obj1:rechtbank->mod:in->obj1:land->det:dit]	det	L8	blijf->[predc:#T,su:reden->app:reden->mod:die->body:ben->vc:bevestig->mod:door->obj1:arrest->mod:van->obj1:rechtbank->mod:in->obj1:land->det:Cw]	True	L	13	geldig	geldig/adj/de_morgen_20041113_01_19/447	dit
geldig/adj/de_morgen_20041113_01_19/447/L9	in/prep	mod	10	23	24	in	blijf->[predc:#T,su:reden->app:reden->mod:die->body:ben->vc:bevestig->mod:door->obj1:arrest->mod:van->obj1:rechtbank->mod:in]	prep	L9	blijf->[predc:#T,su:reden->app:reden->mod:die->body:ben->vc:bevestig->mod:door->obj1:arrest->mod:van->obj1:rechtbank->mod:Cw]	True	L	11	geldig	geldig/adj/de_morgen_20041113_01_19/447	in
geldig/adj/de_morgen_20041113_01_19/447/R0	./punct	punct	1	34	35	.	#T->punct:.	punct	R0	#T->punct:Cw	True	R	1	geldig	geldig/adj/de_morgen_20041113_01_19/447	.
geldig/adj/de_morgen_20041113_01_19/447/R1		</sentence>	2	</sentence>	</sentence>	</sentence>		</sentence>	R1		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	</sentence>
geldig/adj/de_morgen_20041113_01_19/447/R10	./punct	punct	11	7	8	.		punct	R10		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	.
geldig/adj/de_morgen_20041113_01_19/447/R11		</sentence>	12	</sentence>	</sentence>	</sentence>		</sentence>	R11		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	</sentence>
geldig/adj/de_morgen_20041113_01_19/447/R12		<sentence>	13	<sentence>	<sentence>	<sentence>		<sentence>	R12		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	<sentence>
geldig/adj/de_morgen_20041113_01_19/447/R13	dat/comp	vc	14	11	1	dat		comp	R13		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	Dat
geldig/adj/de_morgen_20041113_01_19/447/R14	het/det	det	15	3	2	het		det	R14		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	het
geldig/adj/de_morgen_20041113_01_19/447/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	<sentence>
geldig/adj/de_morgen_20041113_01_19/447/R3	zeg/verb	ROOT	4	0	1	zeg		verb	R3		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	Zeg
geldig/adj/de_morgen_20041113_01_19/447/R4	dat/comp	vc	5	1	2	dat		comp	R4		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	dat
geldig/adj/de_morgen_20041113_01_19/447/R5	Philippe/name	su	6	7	3	Philippe		name	R5		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	Philippe
geldig/adj/de_morgen_20041113_01_19/447/R6	Dewinter/name	mwp	7	3	4	Dewinter		name	R6		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	Dewinter
geldig/adj/de_morgen_20041113_01_19/447/R7	het/det	obj1	8	6	5	het		det	R7		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	het
geldig/adj/de_morgen_20041113_01_19/447/R8	zeg/verb	vc	9	7	6	zeg		verb	R8		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	gezegd
geldig/adj/de_morgen_20041113_01_19/447/R9	heb/verb	body	10	2	7	heb		verb	R9		False	R		geldig	geldig/adj/de_morgen_20041113_01_19/447	heeft
geldig/adj/de_morgen_20041113_01_19/447/target	geldig/adj	predc	0	28	34	geldig	#T	adj	target	#T	True	target	0	geldig	geldig/adj/de_morgen_20041113_01_19/447	geldig
geldig/adj/de_standaard_19990325_01_76/929/L0	universeel/adj	mod	1	22	21	universeel	#T->mod:universeel	adj	L0	#T->mod:Cw	True	L	1	geldig	geldig/adj/de_standaard_19990325_01_76/929	universeel
geldig/adj/de_standaard_19990325_01_76/929/L1	en/vg	predc	2	17	20	en	en->cnj:#T	vg	L1	Cw->cnj:#T	True	L	1	geldig	geldig/adj/de_standaard_19990325_01_76/929	en
geldig/adj/de_standaard_19990325_01_76/929/L10	het/det	det	11	12	11	het	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:opper_wezen->det:het]	det	L10	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:opper_wezen->det:Cw]	True	L	8	geldig	geldig/adj/de_standaard_19990325_01_76/929	het
geldig/adj/de_standaard_19990325_01_76/929/L11	aan/prep	cnj	12	9	10	aan	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan]	prep	L11	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:Cw]	True	L	6	geldig	geldig/adj/de_standaard_19990325_01_76/929	aan
geldig/adj/de_standaard_19990325_01_76/929/L12	of/vg	pc	13	3	9	of	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of]	vg	L12	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:Cw]	True	L	5	geldig	geldig/adj/de_standaard_19990325_01_76/929	of
geldig/adj/de_standaard_19990325_01_76/929/L13	natuur/noun	obj1	14	6	8	natuur	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:natuur]	noun	L13	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:Cw]	True	L	7	geldig	geldig/adj/de_standaard_19990325_01_76/929	natuur
geldig/adj/de_standaard_19990325_01_76/929/L14	de/det	det	15	8	7	de	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:natuur->det:de]	det	L14	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:natuur->det:Cw]	True	L	8	geldig	geldig/adj/de_standaard_19990325_01_76/929	de
geldig/adj/de_standaard_19990325_01_76/929/L15	aan/prep	cnj	16	9	6	aan	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan]	prep	L15	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:Cw]	True	L	6	geldig	geldig/adj/de_standaard_19990325_01_76/929	aan
geldig/adj/de_standaard_19990325_01_76/929/L2	onveranderlijk/adj	cnj	3	20	19	onveranderlijk	en->[cnj:#T,cnj:onveranderlijk]	adj	L2	en->[cnj:#T,cnj:Cw]	True	L	2	geldig	geldig/adj/de_standaard_19990325_01_76/929	onveranderlijk
geldig/adj/de_standaard_19990325_01_76/929/L3	dus/adv	mod	4	17	18	dus	ben->predc:en->[cnj:#T,mod:dus]	adv	L3	ben->predc:en->[cnj:#T,mod:Cw]	True	L	3	geldig	geldig/adj/de_standaard_19990325_01_76/929	dus
geldig/adj/de_standaard_19990325_01_76/929/L4	ben/verb	cnj	5	14	17	ben	ben->predc:en->cnj:#T	verb	L4	Cw->predc:en->cnj:#T	True	L	2	geldig	geldig/adj/de_standaard_19990325_01_76/929	was
geldig/adj/de_standaard_19990325_01_76/929/L5	aard/noun	su	6	17	16	aard	ben->predc:en->[cnj:#T,su:aard]	noun	L5	ben->predc:en->[cnj:#T,su:Cw]	True	L	3	geldig	geldig/adj/de_standaard_19990325_01_76/929	aard
geldig/adj/de_standaard_19990325_01_76/929/L6	hun/det	det	7	16	15	hun	ben->predc:en->[cnj:#T,su:aard->det:hun]	det	L6	ben->predc:en->[cnj:#T,su:aard->det:Cw]	True	L	4	geldig	geldig/adj/de_standaard_19990325_01_76/929	hun
geldig/adj/de_standaard_19990325_01_76/929/L7	en/vg	ROOT	8	0	14	en	en->cnj:ben->predc:en->cnj:#T	vg	L7	Cw->cnj:ben->predc:en->cnj:#T	True	L	3	geldig	geldig/adj/de_standaard_19990325_01_76/929	en
geldig/adj/de_standaard_19990325_01_76/929/L8	,/punct	punct	9	12	13	,	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:opper_wezen->punct:,]	punct	L8	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:opper_wezen->punct:Cw]	True	L	8	geldig	geldig/adj/de_standaard_19990325_01_76/929	,
geldig/adj/de_standaard_19990325_01_76/929/L9	opper_wezen/noun	obj1	10	10	12	opper_wezen	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:opper_wezen]	noun	L9	en->cnj:ben->predc:en->[cnj:#T,cnj:ontleen->pc:of->cnj:aan->obj1:Cw]	True	L	7	geldig	geldig/adj/de_standaard_19990325_01_76/929	opperwezen
geldig/adj/de_standaard_19990325_01_76/929/R0	./punct	punct	1	22	23	.	#T->punct:.	punct	R0	#T->punct:Cw	True	R	1	geldig	geldig/adj/de_standaard_19990325_01_76/929	.
geldig/adj/de_standaard_19990325_01_76/929/R1		</sentence>	2	</sentence>	</sentence>	</sentence>		</sentence>	R1		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	</sentence>
geldig/adj/de_standaard_19990325_01_76/929/R10	de/det	det	11	9	8	de		det	R10		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	de
geldig/adj/de_standaard_19990325_01_76/929/R11	wil/noun	predc	12	7	9	wil		noun	R11		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	wil
geldig/adj/de_standaard_19990325_01_76/929/R12	van/prep	mod	13	9	10	van		prep	R12		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	van
geldig/adj/de_standaard_19990325_01_76/929/R13	de/det	det	14	12	11	de		det	R13		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	de
geldig/adj/de_standaard_19990325_01_76/929/R14	bevolking/noun	obj1	15	10	12	bevolking		noun	R14		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	bevolking
geldig/adj/de_standaard_19990325_01_76/929/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	<sentence>
geldig/adj/de_standaard_19990325_01_76/929/R3	Montesquieu/noun	su	4	2	1	Montesquieu		noun	R3		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	Montesquieu
geldig/adj/de_standaard_19990325_01_76/929/R4	draai_om/verb	ROOT	5	0	2	draai_om		verb	R4		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	draait
geldig/adj/de_standaard_19990325_01_76/929/R5	dat/det	obj1	6	2	3	dat		det	R5		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	dat
geldig/adj/de_standaard_19990325_01_76/929/R6	om/part	svp	7	2	4	om		part	R6		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	om
geldig/adj/de_standaard_19990325_01_76/929/R7	:/punct	punct	8	4	5	:		punct	R7		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	:
geldig/adj/de_standaard_19990325_01_76/929/R8	het/det	su	9	7	6	het		det	R8		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	het
geldig/adj/de_standaard_19990325_01_76/929/R9	ben/verb	sat	10	2	7	ben		verb	R9		False	R		geldig	geldig/adj/de_standaard_19990325_01_76/929	is
geldig/adj/de_standaard_19990325_01_76/929/target	geldig/adj	cnj	0	20	22	geldig	#T	adj	target	#T	True	target	0	geldig	geldig/adj/de_standaard_19990325_01_76/929	geldig
geldig/adj/de_standaard_19990527_01_72/562/L0	meer/adv	mod	1	24	25	meer	ben->[predc:#T,mod:niet->mod:meer]	adv	L0	ben->[predc:#T,mod:niet->mod:Cw]	True	L	3	geldig	geldig/adj/de_standaard_19990527_01_72/562	meer
geldig/adj/de_standaard_19990527_01_72/562/L1	niet/adv	mod	2	27	24	niet	ben->[predc:#T,mod:niet]	adv	L1	ben->[predc:#T,mod:Cw]	True	L	2	geldig	geldig/adj/de_standaard_19990527_01_72/562	niet
geldig/adj/de_standaard_19990527_01_72/562/L10	het/det	det	11	16	15	het	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->det:het]	det	L10	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->det:Cw]	True	L	12	geldig	geldig/adj/de_standaard_19990527_01_72/562	het
geldig/adj/de_standaard_19990527_01_72/562/L11	van/prep	mwp	12	12	14	van	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->mwp:van]	prep	L11	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->mwp:Cw]	True	L	11	geldig	geldig/adj/de_standaard_19990527_01_72/562	van
geldig/adj/de_standaard_19990527_01_72/562/L12	aanleiding/prep	mwp	13	12	13	aanleiding	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->mwp:aanleiding]	prep	L12	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->mwp:Cw]	True	L	11	geldig	geldig/adj/de_standaard_19990527_01_72/562	aanleiding
geldig/adj/de_standaard_19990527_01_72/562/L13	naar/prep	mod	14	11	12	naar	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar]	prep	L13	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:Cw]	True	L	10	geldig	geldig/adj/de_standaard_19990527_01_72/562	naar
geldig/adj/de_standaard_19990527_01_72/562/L14	adres/noun	obj1	15	9	11	adres	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres]	noun	L14	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:Cw]	True	L	9	geldig	geldig/adj/de_standaard_19990527_01_72/562	adres
geldig/adj/de_standaard_19990527_01_72/562/L15	zijn/det	det	16	11	10	zijn	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->det:zijn]	det	L15	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->det:Cw]	True	L	10	geldig	geldig/adj/de_standaard_19990527_01_72/562	zijn
geldig/adj/de_standaard_19990527_01_72/562/L2	paspoort/noun	su	3	27	23	paspoort	ben->[predc:#T,su:paspoort]	noun	L2	ben->[predc:#T,su:Cw]	True	L	2	geldig	geldig/adj/de_standaard_19990527_01_72/562	paspoort
geldig/adj/de_standaard_19990527_01_72/562/L3	internationaal/adj	mod	4	23	22	internationaal	ben->[predc:#T,su:paspoort->mod:internationaal]	adj	L3	ben->[predc:#T,su:paspoort->mod:Cw]	True	L	3	geldig	geldig/adj/de_standaard_19990527_01_72/562	internationaal
geldig/adj/de_standaard_19990527_01_72/562/L4	zijn/det	det	5	23	21	zijn	ben->[predc:#T,su:paspoort->det:zijn]	det	L4	ben->[predc:#T,su:paspoort->det:Cw]	True	L	3	geldig	geldig/adj/de_standaard_19990527_01_72/562	zijn
geldig/adj/de_standaard_19990527_01_72/562/L5	omdat/comp	mod	6	4	20	omdat	omdat->body:en->cnj:ben->predc:#T	comp	L5	Cw->body:en->cnj:ben->predc:#T	True	L	3	geldig	geldig/adj/de_standaard_19990527_01_72/562	omdat
geldig/adj/de_standaard_19990527_01_72/562/L6	Brogno/name	mwp	7	18	19	Brogno	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->mod:van->obj1:Dante->mwp:Brogno]	name	L6	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->mod:van->obj1:Dante->mwp:Cw]	True	L	14	geldig	geldig/adj/de_standaard_19990527_01_72/562	Brogno
geldig/adj/de_standaard_19990527_01_72/562/L7	Dante/name	obj1	8	17	18	Dante	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->mod:van->obj1:Dante]	name	L7	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->mod:van->obj1:Cw]	True	L	13	geldig	geldig/adj/de_standaard_19990527_01_72/562	Dante
geldig/adj/de_standaard_19990527_01_72/562/L8	van/prep	mod	9	16	17	van	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->mod:van]	prep	L8	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait->mod:Cw]	True	L	12	geldig	geldig/adj/de_standaard_19990527_01_72/562	van
geldig/adj/de_standaard_19990527_01_72/562/L9	Japan-forfait/noun	obj1	10	12	16	Japan-forfait	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Japan-forfait]	noun	L9	ben->mod:omdat->body:en->cnj:ben->[predc:#T,predc:ongelukkig->pc:met->obj1:kritiek->mod:aan->obj1:adres->mod:naar->obj1:Cw]	True	L	11	geldig	geldig/adj/de_standaard_19990527_01_72/562	Japan-forfait
geldig/adj/de_standaard_19990527_01_72/562/R0	ben/verb	cnj	1	28	27	ben	ben->predc:#T	verb	R0	Cw->predc:#T	True	R	1	geldig	geldig/adj/de_standaard_19990527_01_72/562	was
geldig/adj/de_standaard_19990527_01_72/562/R1	en/vg	body	2	20	28	en	en->cnj:ben->predc:#T	vg	R1	Cw->cnj:ben->predc:#T	True	R	2	geldig	geldig/adj/de_standaard_19990527_01_72/562	en
geldig/adj/de_standaard_19990527_01_72/562/R10		</sentence>	11	</sentence>	</sentence>	</sentence>		</sentence>	R10		False	R		geldig	geldig/adj/de_standaard_19990527_01_72/562	</sentence>
geldig/adj/de_standaard_19990527_01_72/562/R11		<sentence>	12	<sentence>	<sentence>	<sentence>		<sentence>	R11		False	R		geldig	geldig/adj/de_standaard_19990527_01_72/562	<sentence>
geldig/adj/de_standaard_19990527_01_72/562/R12	burgemeester/noun	su	13	6	1	burgemeester		noun	R12		False	R		geldig	geldig/adj/de_standaard_19990527_01_72/562	Burgemeester
geldig/adj/de_standaard_19990527_01_72/562/R13	Daniël/name	app	14	1	2	Daniël		name	R13		False	R		geldig	geldig/adj/de_standaard_19990527_01_72/562	Daniël
geldig/adj/de_standaard_19990527_01_72/562/R14	Ducarme/name	mwp	15	2	3	Ducarme		name	R14		False	R		geldig	geldig/adj/de_standaard_19990527_01_72/562	Ducarme
geldig/adj/de_standaard_19990527_01_72/562/R2	de/det	det	3	30	29	de	en->cnj:ben->[predc:#T,cnj:stuit->su:bond->det:de]	det	R2	en->cnj:ben->[predc:#T,cnj:stuit->su:bond->det:Cw]	True	R	5	geldig	geldig/adj/de_standaard_19990527_01_72/562	de
geldig/adj/de_standaard_19990527_01_72/562/R3	bond/noun	su	4	35	30	bond	en->cnj:ben->[predc:#T,cnj:stuit->su:bond]	noun	R3	en->cnj:ben->[predc:#T,cnj:stuit->su:Cw]	True	R	4	geldig	geldig/adj/de_standaard_19990527_01_72/562	bond
geldig/adj/de_standaard_19990527_01_72/562/R4	overal/adv	mod	5	35	31	overal	en->cnj:ben->[predc:#T,cnj:stuit->mod:overal]	adv	R4	en->cnj:ben->[predc:#T,cnj:stuit->mod:Cw]	True	R	4	geldig	geldig/adj/de_standaard_19990527_01_72/562	overal
geldig/adj/de_standaard_19990527_01_72/562/R5	op/prep	pc	6	35	32	op	en->cnj:ben->[predc:#T,cnj:stuit->pc:op]	prep	R5	en->cnj:ben->[predc:#T,cnj:stuit->pc:Cw]	True	R	4	geldig	geldig/adj/de_standaard_19990527_01_72/562	op
geldig/adj/de_standaard_19990527_01_72/562/R6	een/det	det	7	34	33	een	en->cnj:ben->[predc:#T,cnj:stuit->pc:op->obj1:njet->det:een]	det	R6	en->cnj:ben->[predc:#T,cnj:stuit->pc:op->obj1:njet->det:Cw]	True	R	6	geldig	geldig/adj/de_standaard_19990527_01_72/562	een
geldig/adj/de_standaard_19990527_01_72/562/R7	njet/noun	obj1	8	32	34	njet	en->cnj:ben->[predc:#T,cnj:stuit->pc:op->obj1:njet]	noun	R7	en->cnj:ben->[predc:#T,cnj:stuit->pc:op->obj1:Cw]	True	R	5	geldig	geldig/adj/de_standaard_19990527_01_72/562	njet
geldig/adj/de_standaard_19990527_01_72/562/R8	stuit/verb	cnj	9	28	35	stuit	en->cnj:ben->[predc:#T,cnj:stuit]	verb	R8	en->cnj:ben->[predc:#T,cnj:Cw]	True	R	3	geldig	geldig/adj/de_standaard_19990527_01_72/562	stuitte
geldig/adj/de_standaard_19990527_01_72/562/R9	./punct	punct	10	35	36	.	en->cnj:ben->[predc:#T,cnj:stuit->punct:.]	punct	R9	en->cnj:ben->[predc:#T,cnj:stuit->punct:Cw]	True	R	4	geldig	geldig/adj/de_standaard_19990527_01_72/562	.
geldig/adj/de_standaard_19990527_01_72/562/target	geldig/adj	predc	0	27	26	geldig	#T	adj	target	#T	True	target	0	geldig	geldig/adj/de_standaard_19990527_01_72/562	geldig
geldig/adj/de_standaard_19990529_01_41/121/L0	lang/adj	mod	1	30	29	lang	#T->mod:lang	adj	L0	#T->mod:Cw	True	L	1	geldig	geldig/adj/de_standaard_19990529_01_41/121	lang
geldig/adj/de_standaard_19990529_01_41/121/L1	leven/noun	me	2	29	28	leven	#T->mod:lang->me:leven	noun	L1	#T->mod:lang->me:Cw	True	L	2	geldig	geldig/adj/de_standaard_19990529_01_41/121	leven
geldig/adj/de_standaard_19990529_01_41/121/L10	een/det	det	11	21	19	een	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->obj1:werk->det:een]	det	L10	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->obj1:werk->det:Cw]	True	L	6	geldig	geldig/adj/de_standaard_19990529_01_41/121	een
geldig/adj/de_standaard_19990529_01_41/121/L11	maand/noun	mod	12	22	18	maand	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->mod:maand]	noun	L11	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->mod:Cw]	True	L	5	geldig	geldig/adj/de_standaard_19990529_01_41/121	maand
geldig/adj/de_standaard_19990529_01_41/121/L12	elk/det	det	13	18	17	elk	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->mod:maand->det:elk]	det	L12	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->mod:maand->det:Cw]	True	L	6	geldig	geldig/adj/de_standaard_19990529_01_41/121	elke
geldig/adj/de_standaard_19990529_01_41/121/L13	kan/verb	cnj	14	31	16	kan	en->cnj:blijf->[predc:#T,cnj:kan]	verb	L13	en->cnj:blijf->[predc:#T,cnj:Cw]	True	L	3	geldig	geldig/adj/de_standaard_19990529_01_41/121	kan
geldig/adj/de_standaard_19990529_01_41/121/L14	,/punct	punct	15	14	15	,	en->cnj:blijf->[predc:#T,cnj:kan->su:wie->body:ben->punct:,]	punct	L14	en->cnj:blijf->[predc:#T,cnj:kan->su:wie->body:ben->punct:Cw]	True	L	6	geldig	geldig/adj/de_standaard_19990529_01_41/121	,
geldig/adj/de_standaard_19990529_01_41/121/L15	ben/verb	body	16	12	14	ben	en->cnj:blijf->[predc:#T,cnj:kan->su:wie->body:ben]	verb	L15	en->cnj:blijf->[predc:#T,cnj:kan->su:wie->body:Cw]	True	L	5	geldig	geldig/adj/de_standaard_19990529_01_41/121	is
geldig/adj/de_standaard_19990529_01_41/121/L2	een/det	det	3	28	27	een	#T->mod:lang->me:leven->det:een	det	L2	#T->mod:lang->me:leven->det:Cw	True	L	3	geldig	geldig/adj/de_standaard_19990529_01_41/121	een
geldig/adj/de_standaard_19990529_01_41/121/L3	blijf/verb	cnj	4	31	26	blijf	blijf->predc:#T	verb	L3	Cw->predc:#T	True	L	1	geldig	geldig/adj/de_standaard_19990529_01_41/121	blijft
geldig/adj/de_standaard_19990529_01_41/121/L4	abonnement/noun	su	5	26	25	abonnement	blijf->[predc:#T,su:abonnement]	noun	L4	blijf->[predc:#T,su:Cw]	True	L	2	geldig	geldig/adj/de_standaard_19990529_01_41/121	abonnement
geldig/adj/de_standaard_19990529_01_41/121/L5	het/det	det	6	25	24	het	blijf->[predc:#T,su:abonnement->det:het]	det	L5	blijf->[predc:#T,su:abonnement->det:Cw]	True	L	3	geldig	geldig/adj/de_standaard_19990529_01_41/121	het
geldig/adj/de_standaard_19990529_01_41/121/L6	,/punct	punct	7	22	23	,	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->punct:,]	punct	L6	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->punct:Cw]	True	L	5	geldig	geldig/adj/de_standaard_19990529_01_41/121	,
geldig/adj/de_standaard_19990529_01_41/121/L7	kies_uit/verb	vc	8	16	22	kies_uit	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit]	verb	L7	en->cnj:blijf->[predc:#T,cnj:kan->vc:Cw]	True	L	4	geldig	geldig/adj/de_standaard_19990529_01_41/121	uitkiezen
geldig/adj/de_standaard_19990529_01_41/121/L8	werk/noun	obj1	9	22	21	werk	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->obj1:werk]	noun	L8	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->obj1:Cw]	True	L	5	geldig	geldig/adj/de_standaard_19990529_01_41/121	werk
geldig/adj/de_standaard_19990529_01_41/121/L9	ander/adj	mod	10	21	20	ander	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->obj1:werk->mod:ander]	adj	L9	en->cnj:blijf->[predc:#T,cnj:kan->vc:kies_uit->obj1:werk->mod:Cw]	True	L	6	geldig	geldig/adj/de_standaard_19990529_01_41/121	ander
geldig/adj/de_standaard_19990529_01_41/121/R0	en/vg	sat	1	6	31	en	en->cnj:blijf->predc:#T	vg	R0	Cw->cnj:blijf->predc:#T	True	R	2	geldig	geldig/adj/de_standaard_19990529_01_41/121	en
